date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:40:11	20/20	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2020:40:13%20GMT	https://template.drcash.sh/robots.txt		(from )
03:40:11	520716/520716	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2020:40:12%20GMT	https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46	D:/Deskop/Data%20Ibnu/project-scraper/template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46.html	(from )
03:40:12	0/0	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2020:40:14%20GMT	https://template.drcash.sh/prostanix_ldp_indo	D:/Deskop/Data%20Ibnu/project-scraper/template.drcash.sh/prostanix_ldp_indo.html	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2020:40:14%20GMT	https://static.ladipage.net/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	D:/Deskop/Data%20Ibnu/project-scraper/static.ladipage.net/5da6cb07a973800e7e31908d/prostanix-20210219042128.2.delayed	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:13	208091/208091	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2025%20Apr%202021%2020:40:15%20GMT	https://w.ladicdn.com/v2/source/ladipage.vi.min.js?v=1614062170934	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/v2/source/ladipage.vi.minea3f.js	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:14	37729/37729	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:15%20GMT	https://w.ladicdn.com/s1440x1003/5da6cb07a973800e7e31908d/bg-hell-20210219072508.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1440x1003/5da6cb07a973800e7e31908d/bg-hell-20210219072508.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:14	37555/37555	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:16%20GMT	https://w.ladicdn.com/s1440x1025/5da6cb07a973800e7e31908d/bg_why-20210219074028.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1440x1025/5da6cb07a973800e7e31908d/bg_why-20210219074028.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:14	1234746/1234746	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:15%20GMT	https://w.ladicdn.com/s1440x830/5da6cb07a973800e7e31908d/bg-20201207092036.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1440x830/5da6cb07a973800e7e31908d/bg-20201207092036.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:14	27770/27770	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:16%20GMT	https://w.ladicdn.com/s1440x1002/5da6cb07a973800e7e31908d/bg-formula-20210219085023.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1440x1002/5da6cb07a973800e7e31908d/bg-formula-20210219085023.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:14	616/616	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:16%20GMT	https://w.ladicdn.com/s350x350/5da6cb07a973800e7e31908d/icons-pack-20210219042332.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s350x350/5da6cb07a973800e7e31908d/icons-pack-20210219042332.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:15	491/491	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:17%20GMT	https://w.ladicdn.com/s350x350/5da6cb07a973800e7e31908d/icons-pack1-20210219042333.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s350x350/5da6cb07a973800e7e31908d/icons-pack1-20210219042333.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	433765/433765	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:17%20GMT	https://w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/decor-prostanix-20210223071309.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	21657/21657	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:17%20GMT	https://w.ladicdn.com/s1450x950/5da6cb07a973800e7e31908d/bg-test-block-20210219070442.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1450x950/5da6cb07a973800e7e31908d/bg-test-block-20210219070442.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	17642/17642	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:18%20GMT	https://w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h01-20210219071944.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h01-20210219071944.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	21769/21769	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:18%20GMT	https://w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h03-20210219071944.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h03-20210219071944.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	18088/18088	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:18%20GMT	https://w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h02-20210219071944.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h02-20210219071944.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:16	17749/17749	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:18%20GMT	https://w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h04-20210219071944.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h04-20210219071944.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:17	20780/20780	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:19%20GMT	https://w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h05-20210219071944.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x500/5da6cb07a973800e7e31908d/h05-20210219071944.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:17	68686/68686	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:19%20GMT	https://w.ladicdn.com/s900x950/5da6cb07a973800e7e31908d/doc-20210219073727.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s900x950/5da6cb07a973800e7e31908d/doc-20210219073727.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:17	963/963	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:19%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/f-20210219074719.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/f-20210219074719.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:17	526/526	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:19%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/x-20210219074719.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/x-20210219074719.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:18	450/450	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:20%20GMT	https://w.ladicdn.com/s350x400/5da6cb07a973800e7e31908d/icons-pack21-20210219074719.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s350x400/5da6cb07a973800e7e31908d/icons-pack21-20210219074719.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:18	1087/1087	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:20%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-packc-20210219074719.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-packc-20210219074719.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:18	681/681	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:20%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-packa-20210219074719.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-packa-20210219074719.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:18	294472/294472	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:20%20GMT	https://w.ladicdn.com/s650x600/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s650x600/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:18	102974/102974	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:20%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/tag-01-20200819100858.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/tag-01-20200819100858.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:19	15672/15672	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:21%20GMT	https://w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/clinical-test-ironprost2-20210223071217.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/clinical-test-ironprost2-20210223071217.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:19	12089/12089	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:21%20GMT	https://w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/clinical-test-other1-20210223071222.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s800x750/5da6cb07a973800e7e31908d/clinical-test-other1-20210223071222.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:19	25970/25970	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:21%20GMT	https://w.ladicdn.com/s550x550/5da6cb07a973800e7e31908d/img1-20210222074447.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s550x550/5da6cb07a973800e7e31908d/img1-20210222074447.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:19	424/424	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:21%20GMT	https://w.ladicdn.com/s450x350/5da6cb07a973800e7e31908d/arrow-dotted-20210219085427.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x350/5da6cb07a973800e7e31908d/arrow-dotted-20210219085427.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
